datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,duration,day_ahead_congestion_event,monitored_facility,contingency_facility
1/2/2019 11:00:00 AM,1/2/2019 6:00:00 AM,1/2/2019 3:00:00 PM,1/2/2019 10:00:00 AM,4,MARQUIS2345 KV  MAR-DOE2,MARQUIS2345 KV  MAR-DOE2,L765.Marysville-Sorenson
1/2/2019 10:00:00 AM,1/2/2019 5:00:00 AM,1/2/2019 2:00:00 PM,1/2/2019 9:00:00 AM,4,ATHENIA 138 KV  ATH-FAI,ATHENIA 138 KV  ATH-FAI,L138.Fairlawn-KullerRoad.L-1364
1/2/2019 10:00:00 AM,1/2/2019 5:00:00 AM,1/2/2019 2:00:00 PM,1/2/2019 9:00:00 AM,4,CLINTONC138 KV  CLI-HIL,CLINTONC138 KV  CLI-HIL,ACTUAL
1/2/2019 10:00:00 AM,1/2/2019 5:00:00 AM,1/2/2019 11:00:00 AM,1/2/2019 6:00:00 AM,1,MARQUIS2345 KV  MAR-DOE2,MARQUIS2345 KV  MAR-DOE2,L345.KygerCreek-Marquis
1/2/2019 10:00:00 AM,1/2/2019 5:00:00 AM,1/2/2019 1:00:00 PM,1/2/2019 8:00:00 AM,3,PRESTON 69 KV   PRE-TAN,PRESTON 69 KV   PRE-TAN,230/138.Vienna.AT20
1/2/2019 10:00:00 AM,1/2/2019 5:00:00 AM,1/2/2019 1:00:00 PM,1/2/2019 8:00:00 AM,3,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Bunsonville-Sidney 345 kV
1/2/2019 8:00:00 AM,1/2/2019 3:00:00 AM,1/2/2019 9:00:00 AM,1/2/2019 4:00:00 AM,1,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Bunsonville-Sidney 345 kV
1/2/2019 7:00:00 AM,1/2/2019 2:00:00 AM,1/2/2019 10:00:00 AM,1/2/2019 5:00:00 AM,3,MARQUIS2345 KV  MAR-DOE2,MARQUIS2345 KV  MAR-DOE2,L765.Marysville-Sorenson
1/2/2019 6:00:00 AM,1/2/2019 1:00:00 AM,1/2/2019 8:00:00 AM,1/2/2019 3:00:00 AM,2,LAURELL 115 KV  LAU-TIF,LAURELL 115 KV  LAU-TIF,L230.ETowanda-Hillside.2002 [NYISO]
1/2/2019 6:00:00 AM,1/2/2019 1:00:00 AM,1/2/2019 7:00:00 AM,1/2/2019 2:00:00 AM,1,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Bunsonville-Sidney 345 kV
1/2/2019 5:00:00 AM,1/2/2019 12:00:00 AM,1/2/2019 1:00:00 PM,1/2/2019 8:00:00 AM,8,Burnham Munster l/o Dumont Wilton Center,Burnham Munster l/o Dumont Wilton Center,L765.Dumont-WiltonCenter.11215
1/2/2019 5:00:00 AM,1/2/2019 12:00:00 AM,1/2/2019 11:00:00 AM,1/2/2019 6:00:00 AM,6,COLLEGEC138 KV  COL-COL6,COLLEGEC138 KV  COL-COL6,ACTUAL
1/2/2019 5:00:00 AM,1/2/2019 12:00:00 AM,1/2/2019 1:00:00 PM,1/2/2019 8:00:00 AM,8,Quad Cities-Cordova 0402 345 l/o Quad Cities-Cordova 0403 345,Quad Cities-Cordova 0402 345 l/o Quad Cities-Cordova 0403 345,L345.QuadCities-Cordova.0403
1/1/2019 10:00:00 PM,1/1/2019 5:00:00 PM,1/1/2019 11:00:00 PM,1/1/2019 6:00:00 PM,1,BAYVIEW 25 KV   T2,BAYVIEW 25 KV   T2,ACTUAL
1/1/2019 9:00:00 PM,1/1/2019 4:00:00 PM,1/1/2019 10:00:00 PM,1/1/2019 5:00:00 PM,1,EASTON  69 KV   EAS-EMU,EASTON  69 KV   EAS-EMU,ACTUAL
1/1/2019 1:00:00 PM,1/1/2019 8:00:00 AM,1/1/2019 3:00:00 PM,1/1/2019 10:00:00 AM,2,EASTON  69 KV   EAS-EMU,EASTON  69 KV   EAS-EMU,ACTUAL
1/1/2019 12:00:00 PM,1/1/2019 7:00:00 AM,1/1/2019 7:00:00 PM,1/1/2019 2:00:00 PM,7,KRENDALE138 KV  KRE-SHA,KRENDALE138 KV  KRE-SHA,L500.Cabot-Cranberry
1/1/2019 11:00:00 AM,1/1/2019 6:00:00 AM,1/1/2019 3:00:00 PM,1/1/2019 10:00:00 AM,4,ASHTABUL138 KV  ASH-04S4,ASHTABUL138 KV  ASH-04S4,L345.LeroyCenter-Perry
1/1/2019 9:00:00 AM,1/1/2019 4:00:00 AM,1/1/2019 1:00:00 PM,1/1/2019 8:00:00 AM,4,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Bunsonville-Sidney 345 kV
1/1/2019 8:00:00 AM,1/1/2019 3:00:00 AM,1/1/2019 9:00:00 AM,1/1/2019 4:00:00 AM,1,HAZARD  161 KV  3,HAZARD  161 KV  3,ACTUAL
1/1/2019 7:00:00 AM,1/1/2019 2:00:00 AM,1/1/2019 8:00:00 AM,1/1/2019 3:00:00 AM,1,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Bunsonville-Sidney 345 kV
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,1/1/2019 7:00:00 AM,1/1/2019 2:00:00 AM,2,BERWICK 69 KV   BER-KOO,BERWICK 69 KV   BER-KOO,ACTUAL
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,1/1/2019 12:00:00 PM,1/1/2019 7:00:00 AM,7,Burnham Munster l/o Dumont Wilton Center,Burnham Munster l/o Dumont Wilton Center,L765.Dumont-WiltonCenter.11215
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,1/1/2019 7:00:00 AM,1/1/2019 2:00:00 AM,2,CEDARSUB230 KV  CED-CEDY,CEDARSUB230 KV  CED-CEDY,L230.Roseland-William.S-2297
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,1/1/2019 12:00:00 PM,1/1/2019 7:00:00 AM,7,EASTON  69 KV   EAS-EMU,EASTON  69 KV   EAS-EMU,ACTUAL
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,1/1/2019 6:00:00 AM,1/1/2019 1:00:00 AM,1,FAIRLAWN230 KV  FAI-WAL,FAIRLAWN230 KV  FAI-WAL,ACTUAL
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,1/1/2019 6:00:00 AM,1/1/2019 1:00:00 AM,1,HAZARD  161 KV  3,HAZARD  161 KV  3,ACTUAL
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,1/1/2019 1:00:00 PM,1/1/2019 8:00:00 AM,8,Quad Cities-Cordova 0402 345 l/o Quad Cities-Cordova 0403 345,Quad Cities-Cordova 0402 345 l/o Quad Cities-Cordova 0403 345,L345.QuadCities-Cordova.0403
1/1/2019 5:00:00 AM,1/1/2019 12:00:00 AM,1/1/2019 6:00:00 AM,1/1/2019 1:00:00 AM,1,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Bunsonville-Sidney 345 kV
12/31/2018 10:00:00 PM,12/31/2018 5:00:00 PM,1/1/2019 12:00:00 AM,12/31/2018 7:00:00 PM,2,DESOTO  138 KV  DES-MAY1,DESOTO  138 KV  DES-MAY1,138/69.Jay.T1
12/31/2018 10:00:00 PM,12/31/2018 5:00:00 PM,12/31/2018 11:00:00 PM,12/31/2018 6:00:00 PM,1,EMILIE  138 KV  EMI-FAL,EMILIE  138 KV  EMI-FAL,L230.Croydon-Burlington.D-220-30
12/31/2018 10:00:00 PM,12/31/2018 5:00:00 PM,12/31/2018 11:00:00 PM,12/31/2018 6:00:00 PM,1,FAIRLAWN230 KV  FAI-WAL,FAIRLAWN230 KV  FAI-WAL,ACTUAL
12/31/2018 10:00:00 PM,12/31/2018 5:00:00 PM,1/1/2019 12:00:00 AM,12/31/2018 7:00:00 PM,2,SANBORN 138 KV  4,SANBORN 138 KV  4,ACTUAL
12/31/2018 10:00:00 PM,12/31/2018 5:00:00 PM,12/31/2018 11:00:00 PM,12/31/2018 6:00:00 PM,1,SAYRECON230 KV  SAY-SAY,SAYRECON230 KV  SAY-SAY,ACTUAL
12/31/2018 8:00:00 PM,12/31/2018 3:00:00 PM,12/31/2018 9:00:00 PM,12/31/2018 4:00:00 PM,1,EMILIE  138 KV  EMI-FAL,EMILIE  138 KV  EMI-FAL,L230.Croydon-Burlington.D-220-30
12/31/2018 8:00:00 PM,12/31/2018 3:00:00 PM,12/31/2018 10:00:00 PM,12/31/2018 5:00:00 PM,2,MAYWOOD 230 KV  MAY-SAD,MAYWOOD 230 KV  MAY-SAD,L230.Bergenfield-Leonia.P-2294
12/31/2018 7:00:00 PM,12/31/2018 2:00:00 PM,12/31/2018 10:00:00 PM,12/31/2018 5:00:00 PM,3,BERWICK 69 KV   BER-KOO,BERWICK 69 KV   BER-KOO,ACTUAL
12/31/2018 5:00:00 PM,12/31/2018 12:00:00 PM,12/31/2018 9:00:00 PM,12/31/2018 4:00:00 PM,4,ERIEE   230 KV  SEREACT,ERIEE   230 KV  SEREACT,ACTUAL
12/31/2018 3:00:00 PM,12/31/2018 10:00:00 AM,12/31/2018 4:00:00 PM,12/31/2018 11:00:00 AM,1,DESOTO  138 KV  DES-MAY1,DESOTO  138 KV  DES-MAY1,138/69.Jay.T1
12/31/2018 2:00:00 PM,12/31/2018 9:00:00 AM,12/31/2018 3:00:00 PM,12/31/2018 10:00:00 AM,1,MIAMIFOR138 KV  MIA-08W1,MIAMIFOR138 KV  MIA-08W1,ACTUAL
12/31/2018 1:00:00 PM,12/31/2018 8:00:00 AM,12/31/2018 3:00:00 PM,12/31/2018 10:00:00 AM,2,EASTON  69 KV   EAS-EMU,EASTON  69 KV   EAS-EMU,ACTUAL
12/31/2018 1:00:00 PM,12/31/2018 8:00:00 AM,12/31/2018 8:00:00 PM,12/31/2018 3:00:00 PM,7,EMILIE  138 KV  EMI-FAL,EMILIE  138 KV  EMI-FAL,ACTUAL
12/31/2018 1:00:00 PM,12/31/2018 8:00:00 AM,12/31/2018 2:00:00 PM,12/31/2018 9:00:00 AM,1,SANBORN 138 KV  4,SANBORN 138 KV  4,ACTUAL
12/31/2018 12:00:00 PM,12/31/2018 7:00:00 AM,12/31/2018 2:00:00 PM,12/31/2018 9:00:00 AM,2,FAIRLAWN230 KV  FAI-WAL,FAIRLAWN230 KV  FAI-WAL,ACTUAL
12/31/2018 12:00:00 PM,12/31/2018 7:00:00 AM,12/31/2018 7:00:00 PM,12/31/2018 2:00:00 PM,7,MAYWOOD 230 KV  MAY-SAD,MAYWOOD 230 KV  MAY-SAD,L230.Bergenfield-Leonia.P-2294
12/31/2018 11:00:00 AM,12/31/2018 6:00:00 AM,12/31/2018 4:00:00 PM,12/31/2018 11:00:00 AM,5,GARDNERS115 KV  GAR-TEX,GARDNERS115 KV  GAR-TEX,L115.MiddletownJct-Collins.975 (Sctnlz)
12/31/2018 11:00:00 AM,12/31/2018 6:00:00 AM,12/31/2018 1:00:00 PM,12/31/2018 8:00:00 AM,2,PRESTON 69 KV   PRE-TAN,PRESTON 69 KV   PRE-TAN,230/138.Vienna.AT20
12/31/2018 10:00:00 AM,12/31/2018 5:00:00 AM,12/31/2018 6:00:00 PM,12/31/2018 1:00:00 PM,8,BERWICK 69 KV   BER-KOO,BERWICK 69 KV   BER-KOO,ACTUAL
12/31/2018 10:00:00 AM,12/31/2018 5:00:00 AM,12/31/2018 11:00:00 AM,12/31/2018 6:00:00 AM,1,EASTON  69 KV   EAS-EMU,EASTON  69 KV   EAS-EMU,ACTUAL
12/31/2018 10:00:00 AM,12/31/2018 5:00:00 AM,12/31/2018 11:00:00 AM,12/31/2018 6:00:00 AM,1,MAYWOOD 230 KV  MAY-SAD,MAYWOOD 230 KV  MAY-SAD,L230.Bergenfield-Leonia.P-2294
12/31/2018 10:00:00 AM,12/31/2018 5:00:00 AM,12/31/2018 4:00:00 PM,12/31/2018 11:00:00 AM,6,MONR AE 69 KV   MON-VINE,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314
12/31/2018 8:00:00 AM,12/31/2018 3:00:00 AM,12/31/2018 9:00:00 AM,12/31/2018 4:00:00 AM,1,SAYRECON230 KV  SAY-SAY,SAYRECON230 KV  SAY-SAY,ACTUAL
12/31/2018 5:00:00 AM,12/31/2018 12:00:00 AM,12/31/2018 6:00:00 AM,12/31/2018 1:00:00 AM,1,BERWICK 69 KV   BER-KOO,BERWICK 69 KV   BER-KOO,ACTUAL
12/31/2018 5:00:00 AM,12/31/2018 12:00:00 AM,12/31/2018 1:00:00 PM,12/31/2018 8:00:00 AM,8,Burnham Munster l/o Dumont Wilton Center,Burnham Munster l/o Dumont Wilton Center,L765.Dumont-WiltonCenter.11215
12/31/2018 5:00:00 AM,12/31/2018 12:00:00 AM,12/31/2018 7:00:00 AM,12/31/2018 2:00:00 AM,2,EASTON  69 KV   EAS-EMU,EASTON  69 KV   EAS-EMU,ACTUAL
12/31/2018 5:00:00 AM,12/31/2018 12:00:00 AM,12/31/2018 12:00:00 PM,12/31/2018 7:00:00 AM,7,MAYWOOD 230 KV  MAY-SAD,MAYWOOD 230 KV  MAY-SAD,ACTUAL
12/31/2018 5:00:00 AM,12/31/2018 12:00:00 AM,12/31/2018 6:00:00 AM,12/31/2018 1:00:00 AM,1,MONR AE 69 KV   MON-VINE,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314
12/31/2018 5:00:00 AM,12/31/2018 12:00:00 AM,12/31/2018 1:00:00 PM,12/31/2018 8:00:00 AM,8,Quad Cities-Cordova 0402 345 l/o Quad Cities-Cordova 0403 345,Quad Cities-Cordova 0402 345 l/o Quad Cities-Cordova 0403 345,L345.QuadCities-Cordova.0403
12/31/2018 5:00:00 AM,12/31/2018 12:00:00 AM,12/31/2018 1:00:00 PM,12/31/2018 8:00:00 AM,8,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Bunsonville-Sidney 345 kV
12/30/2018 9:00:00 PM,12/30/2018 4:00:00 PM,12/30/2018 11:00:00 PM,12/30/2018 6:00:00 PM,2,FAIRLAWN230 KV  FAI-WAL,FAIRLAWN230 KV  FAI-WAL,ACTUAL
12/30/2018 9:00:00 PM,12/30/2018 4:00:00 PM,12/30/2018 11:00:00 PM,12/30/2018 6:00:00 PM,2,LINVFT  230 KV  LIN-VFT1,LINVFT  230 KV  LIN-VFT1,ACTUAL
12/30/2018 5:00:00 PM,12/30/2018 12:00:00 PM,12/30/2018 10:00:00 PM,12/30/2018 5:00:00 PM,5,MARQUIS2345 KV  MAR-DOE2,MARQUIS2345 KV  MAR-DOE2,L765.Marysville-Sorenson
12/30/2018 4:00:00 PM,12/30/2018 11:00:00 AM,12/31/2018 12:00:00 AM,12/30/2018 7:00:00 PM,8,EASTON  69 KV   EAS-EMU,EASTON  69 KV   EAS-EMU,ACTUAL
12/30/2018 4:00:00 PM,12/30/2018 11:00:00 AM,12/30/2018 5:00:00 PM,12/30/2018 12:00:00 PM,1,HAZARD  161 KV  3,HAZARD  161 KV  3,ACTUAL
12/30/2018 4:00:00 PM,12/30/2018 11:00:00 AM,12/30/2018 5:00:00 PM,12/30/2018 12:00:00 PM,1,HUNTINGT138 KV  HUN-SOR1,HUNTINGT138 KV  HUN-SOR1,L765.Dumont-Sorenson
12/30/2018 3:00:00 PM,12/30/2018 10:00:00 AM,12/30/2018 4:00:00 PM,12/30/2018 11:00:00 AM,1,FAIRLAWN230 KV  FAI-WAL,FAIRLAWN230 KV  FAI-WAL,ACTUAL
12/30/2018 2:00:00 PM,12/30/2018 9:00:00 AM,12/30/2018 5:00:00 PM,12/30/2018 12:00:00 PM,3,MARQUIS2345 KV  MAR-DOE2,MARQUIS2345 KV  MAR-DOE2,L345.Pierce-Foster
12/30/2018 1:00:00 PM,12/30/2018 8:00:00 AM,12/30/2018 2:00:00 PM,12/30/2018 9:00:00 AM,1,ALLENIM 345 KV  ALL-RPM,ALLENIM 345 KV  ALL-RPM,L765.Marysville-Sorenson
12/30/2018 1:00:00 PM,12/30/2018 8:00:00 AM,12/30/2018 2:00:00 PM,12/30/2018 9:00:00 AM,1,BAYVIEW 69 KV   T1,BAYVIEW 69 KV   T1,ACTUAL
12/30/2018 1:00:00 PM,12/30/2018 8:00:00 AM,12/30/2018 4:00:00 PM,12/30/2018 11:00:00 AM,3,GARDNERS115 KV  GAR-TEX,GARDNERS115 KV  GAR-TEX,L115.MiddletownJct-Collins.975 (Sctnlz)
12/30/2018 1:00:00 PM,12/30/2018 8:00:00 AM,12/30/2018 2:00:00 PM,12/30/2018 9:00:00 AM,1,HAZARD  161 KV  3,HAZARD  161 KV  3,ACTUAL
12/30/2018 1:00:00 PM,12/30/2018 8:00:00 AM,12/30/2018 2:00:00 PM,12/30/2018 9:00:00 AM,1,HUNTERST115 KV  HUN-LIN,HUNTERST115 KV  HUN-LIN,Lincoln Jct. 115 kV (Hunterstown-Orrtanna-Lincoln)
12/30/2018 1:00:00 PM,12/30/2018 8:00:00 AM,12/30/2018 3:00:00 PM,12/30/2018 10:00:00 AM,2,HUNTINGT138 KV  HUN-SOR1,HUNTINGT138 KV  HUN-SOR1,L765.Dumont-Sorenson
12/30/2018 1:00:00 PM,12/30/2018 8:00:00 AM,12/30/2018 2:00:00 PM,12/30/2018 9:00:00 AM,1,MARQUIS2345 KV  MAR-DOE2,MARQUIS2345 KV  MAR-DOE2,L765.Marysville-Sorenson
12/30/2018 12:00:00 PM,12/30/2018 7:00:00 AM,12/30/2018 1:00:00 PM,12/30/2018 8:00:00 AM,1,BAGLEY  230 KV  BAG-GRA,BAGLEY  230 KV  BAG-GRA,L230.Graceton-Bagley-RaphaelRoad.2313
12/30/2018 12:00:00 PM,12/30/2018 7:00:00 AM,12/30/2018 3:00:00 PM,12/30/2018 10:00:00 AM,3,PRESTON 69 KV   PRE-TAN,PRESTON 69 KV   PRE-TAN,230/138.Vienna.AT20
12/30/2018 11:00:00 AM,12/30/2018 6:00:00 AM,12/30/2018 12:00:00 PM,12/30/2018 7:00:00 AM,1,BCPEP,BCPEP,ACTUAL
12/30/2018 10:00:00 AM,12/30/2018 5:00:00 AM,12/30/2018 12:00:00 PM,12/30/2018 7:00:00 AM,2,EASTON  69 KV   EAS-EMU,EASTON  69 KV   EAS-EMU,ACTUAL
12/30/2018 9:00:00 AM,12/30/2018 4:00:00 AM,12/30/2018 11:00:00 AM,12/30/2018 6:00:00 AM,2,MONR AE 69 KV   MON-VINE,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314
12/30/2018 5:00:00 AM,12/30/2018 12:00:00 AM,12/30/2018 1:00:00 PM,12/30/2018 8:00:00 AM,8,Burnham Munster l/o Dumont Wilton Center,Burnham Munster l/o Dumont Wilton Center,L765.Dumont-WiltonCenter.11215
12/30/2018 5:00:00 AM,12/30/2018 12:00:00 AM,12/30/2018 1:00:00 PM,12/30/2018 8:00:00 AM,8,MARQUIS2345 KV  MAR-DOE2,MARQUIS2345 KV  MAR-DOE2,L345.Pierce-Foster
12/30/2018 5:00:00 AM,12/30/2018 12:00:00 AM,12/30/2018 7:00:00 AM,12/30/2018 2:00:00 AM,2,MONR AE 69 KV   MON-VINE,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314
12/30/2018 5:00:00 AM,12/30/2018 12:00:00 AM,12/30/2018 1:00:00 PM,12/30/2018 8:00:00 AM,8,Quad Cities-Cordova 0402 345 l/o Quad Cities-Cordova 0403 345,Quad Cities-Cordova 0402 345 l/o Quad Cities-Cordova 0403 345,L345.QuadCities-Cordova.0403
12/30/2018 5:00:00 AM,12/30/2018 12:00:00 AM,12/30/2018 1:00:00 PM,12/30/2018 8:00:00 AM,8,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Bunsonville-Sidney 345 kV
12/29/2018 11:00:00 PM,12/29/2018 6:00:00 PM,12/30/2018 12:00:00 AM,12/29/2018 7:00:00 PM,1,MARQUIS2345 KV  MAR-DOE2,MARQUIS2345 KV  MAR-DOE2,L345.Pierce-Foster
12/29/2018 10:00:00 PM,12/29/2018 5:00:00 PM,12/30/2018 12:00:00 AM,12/29/2018 7:00:00 PM,2,EMILIE  138 KV  EMI-FAL,EMILIE  138 KV  EMI-FAL,L230.Croydon-Burlington.D-220-30
12/29/2018 10:00:00 PM,12/29/2018 5:00:00 PM,12/30/2018 12:00:00 AM,12/29/2018 7:00:00 PM,2,GARDNERS115 KV  GAR-TEX,GARDNERS115 KV  GAR-TEX,L115.MiddletownJct-Collins.975 (Sctnlz)
12/29/2018 10:00:00 PM,12/29/2018 5:00:00 PM,12/29/2018 11:00:00 PM,12/29/2018 6:00:00 PM,1,HAZARD  161 KV  3,HAZARD  161 KV  3,L765.Marysville-Sorenson
12/29/2018 10:00:00 PM,12/29/2018 5:00:00 PM,12/29/2018 11:00:00 PM,12/29/2018 6:00:00 PM,1,HUNTINGT138 KV  HUN-SOR1,HUNTINGT138 KV  HUN-SOR1,L765.Dumont-Sorenson
12/29/2018 10:00:00 PM,12/29/2018 5:00:00 PM,12/30/2018 12:00:00 AM,12/29/2018 7:00:00 PM,2,SANBORN 138 KV  4,SANBORN 138 KV  4,ACTUAL
12/29/2018 9:00:00 PM,12/29/2018 4:00:00 PM,12/29/2018 11:00:00 PM,12/29/2018 6:00:00 PM,2,LINVFT  230 KV  LIN-VFT1,LINVFT  230 KV  LIN-VFT1,ACTUAL
12/29/2018 9:00:00 PM,12/29/2018 4:00:00 PM,12/30/2018 12:00:00 AM,12/29/2018 7:00:00 PM,3,MAPLEOE 138 KV  MAP-JAC1,MAPLEOE 138 KV  MAP-JAC1,L345.Toronto-WylieRidge
12/29/2018 7:00:00 PM,12/29/2018 2:00:00 PM,12/29/2018 8:00:00 PM,12/29/2018 3:00:00 PM,1,EASTON  69 KV   EAS-EMU,EASTON  69 KV   EAS-EMU,ACTUAL
12/29/2018 6:00:00 PM,12/29/2018 1:00:00 PM,12/29/2018 9:00:00 PM,12/29/2018 4:00:00 PM,3,BAYVIEW 25 KV   T2,BAYVIEW 25 KV   T2,ACTUAL
12/29/2018 5:00:00 PM,12/29/2018 12:00:00 PM,12/29/2018 8:00:00 PM,12/29/2018 3:00:00 PM,3,NOTTINGH230 KV  1-3,NOTTINGH230 KV  1-3,L500.Conastone-PeachBottom.5012
12/29/2018 4:00:00 PM,12/29/2018 11:00:00 AM,12/29/2018 5:00:00 PM,12/29/2018 12:00:00 PM,1,BAYVIEW 25 KV   T2,BAYVIEW 25 KV   T2,ACTUAL
12/29/2018 3:00:00 PM,12/29/2018 10:00:00 AM,12/29/2018 5:00:00 PM,12/29/2018 12:00:00 PM,2,NOTTINGH230 KV  2-3,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012
12/29/2018 2:00:00 PM,12/29/2018 9:00:00 AM,12/29/2018 4:00:00 PM,12/29/2018 11:00:00 AM,2,ASHTABUL138 KV  ASH-04S4,ASHTABUL138 KV  ASH-04S4,L345.LeroyCenter-Perry
12/29/2018 2:00:00 PM,12/29/2018 9:00:00 AM,12/29/2018 3:00:00 PM,12/29/2018 10:00:00 AM,1,NOTTINGH230 KV  1-3,NOTTINGH230 KV  1-3,L500.Conastone-PeachBottom.5012
12/29/2018 1:00:00 PM,12/29/2018 8:00:00 AM,12/29/2018 2:00:00 PM,12/29/2018 9:00:00 AM,1,MARQUIS2345 KV  MAR-DOE2,MARQUIS2345 KV  MAR-DOE2,L345.Pierce-Foster
12/29/2018 12:00:00 PM,12/29/2018 7:00:00 AM,12/29/2018 1:00:00 PM,12/29/2018 8:00:00 AM,1,CARL PN 115 KV  CAR-GAR,CARL PN 115 KV  CAR-GAR,ACTUAL
12/29/2018 12:00:00 PM,12/29/2018 7:00:00 AM,12/29/2018 1:00:00 PM,12/29/2018 8:00:00 AM,1,Goodland-Reynolds 138 kV l/o Goodland-Remington 69 kV,Goodland-Reynolds 138 kV l/o Goodland-Remington 69 kV,Goodland-Remington 69 kV
12/29/2018 12:00:00 PM,12/29/2018 7:00:00 AM,12/29/2018 2:00:00 PM,12/29/2018 9:00:00 AM,2,NOTTINGH230 KV  2-3,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012
12/29/2018 12:00:00 PM,12/29/2018 7:00:00 AM,12/29/2018 3:00:00 PM,12/29/2018 10:00:00 AM,3,SANBORN 138 KV  4,SANBORN 138 KV  4,ACTUAL
12/29/2018 11:00:00 AM,12/29/2018 6:00:00 AM,12/29/2018 9:00:00 PM,12/29/2018 4:00:00 PM,10,MAPLEOE 138 KV  MAP-JAC1,MAPLEOE 138 KV  MAP-JAC1,L500.Cranberry-WylieRidge
12/29/2018 11:00:00 AM,12/29/2018 6:00:00 AM,12/29/2018 1:00:00 PM,12/29/2018 8:00:00 AM,2,MARQUIS2345 KV  MAR-DOE2,MARQUIS2345 KV  MAR-DOE2,ACTUAL
12/29/2018 11:00:00 AM,12/29/2018 6:00:00 AM,12/29/2018 12:00:00 PM,12/29/2018 7:00:00 AM,1,NOTTINGH230 KV  1-3,NOTTINGH230 KV  1-3,L500.Conastone-PeachBottom.5012
12/29/2018 11:00:00 AM,12/29/2018 6:00:00 AM,12/29/2018 12:00:00 PM,12/29/2018 7:00:00 AM,1,Quad Cities-Cordova 0402 345 l/o Quad Cities-Cordova 0403 345,Quad Cities-Cordova 0402 345 l/o Quad Cities-Cordova 0403 345,L345.QuadCities-Cordova.0403
12/29/2018 10:00:00 AM,12/29/2018 5:00:00 AM,12/29/2018 11:00:00 AM,12/29/2018 6:00:00 AM,1,NOTTINGH230 KV  2-3,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012
12/29/2018 9:00:00 AM,12/29/2018 4:00:00 AM,12/29/2018 11:00:00 AM,12/29/2018 6:00:00 AM,2,Goodland-Reynolds 138 kV l/o Goodland-Remington 69 kV,Goodland-Reynolds 138 kV l/o Goodland-Remington 69 kV,Goodland-Remington 69 kV
12/29/2018 9:00:00 AM,12/29/2018 4:00:00 AM,12/29/2018 1:00:00 PM,12/29/2018 8:00:00 AM,4,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Vermilion-Tilton 138 kV l/o Bunsonville-Sidney 345 kV,Bunsonville-Sidney 345 kV
12/29/2018 8:00:00 AM,12/29/2018 3:00:00 AM,12/29/2018 10:00:00 AM,12/29/2018 5:00:00 AM,2,NOTTINGH230 KV  1-3,NOTTINGH230 KV  1-3,L500.Conastone-PeachBottom.5012
12/29/2018 7:00:00 AM,12/29/2018 2:00:00 AM,12/29/2018 8:00:00 AM,12/29/2018 3:00:00 AM,1,NOTTINGH230 KV  2-3,NOTTINGH230 KV  2-3,L500.Conastone-PeachBottom.5012
12/29/2018 5:00:00 AM,12/29/2018 12:00:00 AM,12/29/2018 6:00:00 AM,12/29/2018 1:00:00 AM,1,BERWICK 69 KV   BER-KOO,BERWICK 69 KV   BER-KOO,ACTUAL
12/29/2018 5:00:00 AM,12/29/2018 12:00:00 AM,12/29/2018 1:00:00 PM,12/29/2018 8:00:00 AM,8,Burnham Munster l/o Dumont Wilton Center,Burnham Munster l/o Dumont Wilton Center,L765.Dumont-WiltonCenter.11215
