datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,duration,day_ahead_congestion_event,monitored_facility,contingency_facility
3/1/2020 10:00:00 PM,3/1/2020 5:00:00 PM,3/1/2020 11:00:00 PM,3/1/2020 6:00:00 PM,1,LOGTOWN 138 KV  LOG-NDEL,LOGTOWN 138 KV  LOG-NDEL,L765.Marysville-Sorenson
3/1/2020 9:00:00 PM,3/1/2020 4:00:00 PM,3/1/2020 10:00:00 PM,3/1/2020 5:00:00 PM,1,BUTLER  69 KV   BUT-SHE,BUTLER  69 KV   BUT-SHE,L69.Sherman-Vineland.0761
3/1/2020 8:00:00 PM,3/1/2020 3:00:00 PM,3/1/2020 9:00:00 PM,3/1/2020 4:00:00 PM,1,PRGEORGE230 KV  TX1,PRGEORGE230 KV  TX1,L230.Chuckatuck-Surry.290
3/1/2020 8:00:00 PM,3/1/2020 3:00:00 PM,3/1/2020 11:00:00 PM,3/1/2020 6:00:00 PM,3,TRENTON2138 KV  TRE-COL1,TRENTON2138 KV  TRE-COL1,ACTUAL
3/1/2020 7:00:00 PM,3/1/2020 2:00:00 PM,3/1/2020 11:00:00 PM,3/1/2020 6:00:00 PM,4,MOUN UGI230 KV  2,MOUN UGI230 KV  2,230/66.Mountain.T1 (Sctnlz)
3/1/2020 6:00:00 PM,3/1/2020 1:00:00 PM,3/1/2020 7:00:00 PM,3/1/2020 2:00:00 PM,1,ELIMA   138 KV  ELI-HAV1,ELIMA   138 KV  ELI-HAV1,L765.Marysville-Sorenson
3/1/2020 4:00:00 PM,3/1/2020 11:00:00 AM,3/1/2020 7:00:00 PM,3/1/2020 2:00:00 PM,3,BOONETWN230 KV  BOO-SRE,BOONETWN230 KV  BOO-SRE,ACTUAL
3/1/2020 3:00:00 PM,3/1/2020 10:00:00 AM,3/1/2020 4:00:00 PM,3/1/2020 11:00:00 AM,1,TRENTON2138 KV  TRE-COL1,TRENTON2138 KV  TRE-COL1,L765.Marysville-Sorenson
3/1/2020 2:00:00 PM,3/1/2020 9:00:00 AM,3/1/2020 6:00:00 PM,3/1/2020 1:00:00 PM,4,981 CRES138 KV  7413,981 CRES138 KV  7413,L138.Mazon-CrescentRdg-Oglesby.7713 (Oglesby Tap)
3/1/2020 2:00:00 PM,3/1/2020 9:00:00 AM,3/1/2020 5:00:00 PM,3/1/2020 12:00:00 PM,3,EASTON-EMUNI 6772 A 69 KV,EASTON-EMUNI 6772 A 69 KV,ACTUAL
3/1/2020 2:00:00 PM,3/1/2020 9:00:00 AM,3/1/2020 3:00:00 PM,3/1/2020 10:00:00 AM,1,GRACETON230 KV  GRA-SAF,GRACETON230 KV  GRA-SAF,L500.Conastone-PeachBottom.5012
3/1/2020 2:00:00 PM,3/1/2020 9:00:00 AM,3/1/2020 8:00:00 PM,3/1/2020 3:00:00 PM,6,LOGTOWN 138 KV  LOG-NDEL,LOGTOWN 138 KV  LOG-NDEL,L765.Marysville-Sorenson
3/1/2020 2:00:00 PM,3/1/2020 9:00:00 AM,3/1/2020 11:00:00 PM,3/1/2020 6:00:00 PM,9,NOTTINGHM 2-3 SER DEV       A  230 KV,NOTTINGHM 2-3 SER DEV       A  230 KV,L500.Conastone-PeachBottom.5012
3/1/2020 12:00:00 PM,3/1/2020 7:00:00 AM,3/1/2020 1:00:00 PM,3/1/2020 8:00:00 AM,1,981 CRES138 KV  7413,981 CRES138 KV  7413,L138.Mazon-CrescentRdg-Oglesby.7713 (Oglesby Tap)
3/1/2020 12:00:00 PM,3/1/2020 7:00:00 AM,3/1/2020 1:00:00 PM,3/1/2020 8:00:00 AM,1,DOEX530 345 KV  208T,DOEX530 345 KV  208T,ACTUAL
3/1/2020 12:00:00 PM,3/1/2020 7:00:00 AM,3/1/2020 5:00:00 PM,3/1/2020 12:00:00 PM,5,MOUN UGI230 KV  2,MOUN UGI230 KV  2,230/66.Mountain.T1 (Sctnlz)
3/1/2020 12:00:00 PM,3/1/2020 7:00:00 AM,3/1/2020 1:00:00 PM,3/1/2020 8:00:00 AM,1,TRENTON2138 KV  TRE-COL1,TRENTON2138 KV  TRE-COL1,L765.Marysville-Sorenson
3/1/2020 11:00:00 AM,3/1/2020 6:00:00 AM,3/1/2020 2:00:00 PM,3/1/2020 9:00:00 AM,3,BAGLEY  230 KV  BAG-GRAC,BAGLEY  230 KV  BAG-GRAC,L230.Graceton-Bagley-RaphaelRoad.2305
3/1/2020 10:00:00 AM,3/1/2020 5:00:00 AM,3/1/2020 12:00:00 PM,3/1/2020 7:00:00 AM,2,GRACETON230 KV  GRA-SAF,GRACETON230 KV  GRA-SAF,L500.Conastone-PeachBottom.5012
3/1/2020 10:00:00 AM,3/1/2020 5:00:00 AM,3/1/2020 12:00:00 PM,3/1/2020 7:00:00 AM,2,MONR AE 69 KV   MON-VINE,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314
3/1/2020 10:00:00 AM,3/1/2020 5:00:00 AM,3/1/2020 11:00:00 AM,3/1/2020 6:00:00 AM,1,TRENTON2138 KV  TRE-COL1,TRENTON2138 KV  TRE-COL1,L765.Marysville-Sorenson
3/1/2020 9:00:00 AM,3/1/2020 4:00:00 AM,3/1/2020 12:00:00 PM,3/1/2020 7:00:00 AM,3,LORETTO 138 KV  LOR-VIE,LORETTO 138 KV  LOR-VIE,L230.IndianRiver-PineyGrove.23002
3/1/2020 8:00:00 AM,3/1/2020 3:00:00 AM,3/1/2020 11:00:00 AM,3/1/2020 6:00:00 AM,3,981 CRES138 KV  7413,981 CRES138 KV  7413,L138.Mazon-CrescentRdg-Oglesby.7713 (Oglesby Tap)
3/1/2020 8:00:00 AM,3/1/2020 3:00:00 AM,3/1/2020 5:00:00 PM,3/1/2020 12:00:00 PM,9,ELIMA   138 KV  ELI-HAV1,ELIMA   138 KV  ELI-HAV1,L765.Marysville-Sorenson
3/1/2020 5:00:00 AM,3/1/2020 12:00:00 AM,3/1/2020 6:00:00 PM,3/1/2020 1:00:00 PM,13,94 HAURD-11323    11323     A  138 KV,94 HAURD-11323    11323     A  138 KV,L345.Nelson-ElectricJunction.15502
3/1/2020 5:00:00 AM,3/1/2020 12:00:00 AM,3/1/2020 11:00:00 AM,3/1/2020 6:00:00 AM,6,EASTON-EMUNI 6772 A 69 KV,EASTON-EMUNI 6772 A 69 KV,ACTUAL
3/1/2020 5:00:00 AM,3/1/2020 12:00:00 AM,3/1/2020 2:00:00 PM,3/1/2020 9:00:00 AM,9,Mohomet - ChampTP 138 kV l/o Clinton-Oreana-GooseCrk 345 kV,Mohomet - ChampTP 138 kV l/o Clinton-Oreana-GooseCrk 345 kV,L345.Oreana-Maroa-Clinton-GooseCreek
3/1/2020 5:00:00 AM,3/1/2020 12:00:00 AM,3/1/2020 5:00:00 PM,3/1/2020 12:00:00 PM,12,PA-CENT contingency 1,PA-CENT contingency 1,L500.Juniata-Sunbury.5046
3/1/2020 5:00:00 AM,3/1/2020 12:00:00 AM,3/1/2020 2:00:00 PM,3/1/2020 9:00:00 AM,9,Powerton-Towerline 138 kV l/o Fargo-Sandburg 345 kV,Powerton-Towerline 138 kV l/o Fargo-Sandburg 345 kV,L345.Fargo-Sandbrg
2/29/2020 11:00:00 PM,2/29/2020 6:00:00 PM,3/1/2020 12:00:00 AM,2/29/2020 7:00:00 PM,1,ESAYRE  115 KV  ESA-ETO,ESAYRE  115 KV  ESA-ETO,L230.ETowanda-Hillside.2002 [NYISO]
2/29/2020 10:00:00 PM,2/29/2020 5:00:00 PM,3/1/2020 12:00:00 AM,2/29/2020 7:00:00 PM,2,MONR AE 69 KV   MON-VINE,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314
2/29/2020 9:00:00 PM,2/29/2020 4:00:00 PM,2/29/2020 11:00:00 PM,2/29/2020 6:00:00 PM,2,Powerton-Towerline 138 kV l/o Fargo-Sandburg 345 kV,Powerton-Towerline 138 kV l/o Fargo-Sandburg 345 kV,L345.Fargo-Sandbrg
2/29/2020 7:00:00 PM,2/29/2020 2:00:00 PM,2/29/2020 8:00:00 PM,2/29/2020 3:00:00 PM,1,EASTON-EMUNI 6772 A 69 KV,EASTON-EMUNI 6772 A 69 KV,ACTUAL
2/29/2020 6:00:00 PM,2/29/2020 1:00:00 PM,2/29/2020 7:00:00 PM,2/29/2020 2:00:00 PM,1,23 COLLI345 KV  TR92CT-S,23 COLLI345 KV  TR92CT-S,L765.Collins - Plano.2315
2/29/2020 6:00:00 PM,2/29/2020 1:00:00 PM,2/29/2020 8:00:00 PM,2/29/2020 3:00:00 PM,2,LOGTOWN 138 KV  LOG-NDEL,LOGTOWN 138 KV  LOG-NDEL,L765.Marysville-Sorenson
2/29/2020 1:00:00 PM,2/29/2020 8:00:00 AM,2/29/2020 2:00:00 PM,2/29/2020 9:00:00 AM,1,DARLEYRD69 KV   DAR-NAA,DARLEYRD69 KV   DAR-NAA,L230.Edgemoor-Linwood.220-85
2/29/2020 12:00:00 PM,2/29/2020 7:00:00 AM,2/29/2020 11:00:00 PM,2/29/2020 6:00:00 PM,11,4 QUAD C345 KV  TR1 18,4 QUAD C345 KV  TR1 18,ACTUAL
2/29/2020 12:00:00 PM,2/29/2020 7:00:00 AM,2/29/2020 5:00:00 PM,2/29/2020 12:00:00 PM,5,GARDNERS115 KV  GAR-TEX,GARDNERS115 KV  GAR-TEX,L115.MiddletownJct-Collins.975 (Sctnlz)
2/29/2020 11:00:00 AM,2/29/2020 6:00:00 AM,2/29/2020 11:00:00 PM,2/29/2020 6:00:00 PM,12,974 ZION345 KV  PLPL41,974 ZION345 KV  PLPL41,L345.Zion-Pleasant Prairie.2221
2/29/2020 11:00:00 AM,2/29/2020 6:00:00 AM,2/29/2020 4:00:00 PM,2/29/2020 11:00:00 AM,5,EASTON-EMUNI 6772 A 69 KV,EASTON-EMUNI 6772 A 69 KV,ACTUAL
2/29/2020 11:00:00 AM,2/29/2020 6:00:00 AM,2/29/2020 9:00:00 PM,2/29/2020 4:00:00 PM,10,NOTTINGHM 2-3 SER DEV       A  230 KV,NOTTINGHM 2-3 SER DEV       A  230 KV,L500.Conastone-PeachBottom.5012
2/29/2020 10:00:00 AM,2/29/2020 5:00:00 AM,2/29/2020 11:00:00 AM,2/29/2020 6:00:00 AM,1,EASTON  69 KV   EAS-EMU,EASTON  69 KV   EAS-EMU,ACTUAL
2/29/2020 10:00:00 AM,2/29/2020 5:00:00 AM,2/29/2020 2:00:00 PM,2/29/2020 9:00:00 AM,4,MONR AE 69 KV   MON-VINE,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314
2/29/2020 7:00:00 AM,2/29/2020 2:00:00 AM,2/29/2020 8:00:00 AM,2/29/2020 3:00:00 AM,1,ESAYRE  115 KV  ESA-ETO,ESAYRE  115 KV  ESA-ETO,L230.ETowanda-Hillside.2002 [NYISO]
2/29/2020 5:00:00 AM,2/29/2020 12:00:00 AM,2/29/2020 6:00:00 AM,2/29/2020 1:00:00 AM,1,EASTON  69 KV   EAS-EMU,EASTON  69 KV   EAS-EMU,ACTUAL
2/28/2020 11:00:00 PM,2/28/2020 6:00:00 PM,2/29/2020 12:00:00 AM,2/28/2020 7:00:00 PM,1,BAGLEY  230 KV  BAG-GRAC,BAGLEY  230 KV  BAG-GRAC,L230.Graceton-Bagley-RaphaelRoad.2305
2/28/2020 11:00:00 PM,2/28/2020 6:00:00 PM,2/29/2020 12:00:00 AM,2/28/2020 7:00:00 PM,1,GARDNERS115 KV  GAR-TEX,GARDNERS115 KV  GAR-TEX,L115.MiddletownJct-Collins.975 (Sctnlz)
2/28/2020 10:00:00 PM,2/28/2020 5:00:00 PM,2/28/2020 11:00:00 PM,2/28/2020 6:00:00 PM,1,DOEX530 345 KV  203T,DOEX530 345 KV  203T,ACTUAL
2/28/2020 10:00:00 PM,2/28/2020 5:00:00 PM,2/28/2020 11:00:00 PM,2/28/2020 6:00:00 PM,1,MIAMI   345 KV  BK-E,MIAMI   345 KV  BK-E,ACTUAL
2/28/2020 10:00:00 PM,2/28/2020 5:00:00 PM,2/28/2020 11:00:00 PM,2/28/2020 6:00:00 PM,1,NOTTINGHM 2-3 SER DEV       A  230 KV,NOTTINGHM 2-3 SER DEV       A  230 KV,L500.Conastone-PeachBottom.5012
2/28/2020 9:00:00 PM,2/28/2020 4:00:00 PM,2/28/2020 11:00:00 PM,2/28/2020 6:00:00 PM,2,BERWICK 69 KV   BER-KOO,BERWICK 69 KV   BER-KOO,ACTUAL
2/28/2020 7:00:00 PM,2/28/2020 2:00:00 PM,2/28/2020 10:00:00 PM,2/28/2020 5:00:00 PM,3,DELAWARE138 KV  DEL-WAT,DELAWARE138 KV  DEL-WAT,ACTUAL
2/28/2020 7:00:00 PM,2/28/2020 2:00:00 PM,2/28/2020 10:00:00 PM,2/28/2020 5:00:00 PM,3,DOEX530 345 KV  208T,DOEX530 345 KV  208T,ACTUAL
2/28/2020 7:00:00 PM,2/28/2020 2:00:00 PM,2/28/2020 9:00:00 PM,2/28/2020 4:00:00 PM,2,MOUN UGI230 KV  2,MOUN UGI230 KV  2,230/66.Mountain.T1 (Sctnlz)
2/28/2020 4:00:00 PM,2/28/2020 11:00:00 AM,2/28/2020 5:00:00 PM,2/28/2020 12:00:00 PM,1,DELAWARE138 KV  DEL-WAT,DELAWARE138 KV  DEL-WAT,ACTUAL
2/28/2020 4:00:00 PM,2/28/2020 11:00:00 AM,2/28/2020 5:00:00 PM,2/28/2020 12:00:00 PM,1,DOEX530 345 KV  208T,DOEX530 345 KV  208T,ACTUAL
2/28/2020 4:00:00 PM,2/28/2020 11:00:00 AM,2/28/2020 8:00:00 PM,2/28/2020 3:00:00 PM,4,GARDNERS115 KV  GAR-TEX,GARDNERS115 KV  GAR-TEX,L115.MiddletownJct-Collins.975 (Sctnlz)
2/28/2020 3:00:00 PM,2/28/2020 10:00:00 AM,2/28/2020 4:00:00 PM,2/28/2020 11:00:00 AM,1,CONASTON500 KV  CNS-PEA,CONASTON500 KV  CNS-PEA,L500.Hunterstown-Conastone.5013
2/28/2020 3:00:00 PM,2/28/2020 10:00:00 AM,2/28/2020 4:00:00 PM,2/28/2020 11:00:00 AM,1,ESAYRE  115 KV  ESA-ETO,ESAYRE  115 KV  ESA-ETO,L230.ETowanda-Hillside.2002 [NYISO]
2/28/2020 3:00:00 PM,2/28/2020 10:00:00 AM,2/28/2020 4:00:00 PM,2/28/2020 11:00:00 AM,1,TMI     500 KV  1 BANK,TMI     500 KV  1 BANK,L500.Conastone-PeachBottom.5012
2/28/2020 2:00:00 PM,2/28/2020 9:00:00 AM,2/28/2020 6:00:00 PM,2/28/2020 1:00:00 PM,4,KRENDALE138 KV  KRE-SHA,KRENDALE138 KV  KRE-SHA,L500.Cabot-Cranberry
2/28/2020 1:00:00 PM,2/28/2020 8:00:00 AM,2/28/2020 2:00:00 PM,2/28/2020 9:00:00 AM,1,DOEX530 345 KV  208T,DOEX530 345 KV  208T,ACTUAL
2/28/2020 12:00:00 PM,2/28/2020 7:00:00 AM,2/28/2020 1:00:00 PM,2/28/2020 8:00:00 AM,1,BELLSMIL230 KV  121-5T,BELLSMIL230 KV  121-5T,L500.BurchesHill-PossumPoint.560
2/28/2020 12:00:00 PM,2/28/2020 7:00:00 AM,2/28/2020 5:00:00 PM,2/28/2020 12:00:00 PM,5,BERWICK 69 KV   BER-KOO,BERWICK 69 KV   BER-KOO,ACTUAL
2/28/2020 12:00:00 PM,2/28/2020 7:00:00 AM,2/28/2020 1:00:00 PM,2/28/2020 8:00:00 AM,1,CUMB PL 230 KV  CUM-JUN,CUMB PL 230 KV  CUM-JUN,500/230.TMI.T1
2/28/2020 12:00:00 PM,2/28/2020 7:00:00 AM,2/28/2020 3:00:00 PM,2/28/2020 10:00:00 AM,3,SAXTON  115 KV  SAX-THR,SAXTON  115 KV  SAX-THR,Hunterstown-TexasEastern-Gardners (991) 115 kV lin
2/28/2020 11:00:00 AM,2/28/2020 6:00:00 AM,2/28/2020 11:00:00 PM,2/28/2020 6:00:00 PM,12,BUTLER  69 KV   BUT-SHE,BUTLER  69 KV   BUT-SHE,L69.Monroe-Vineland.0711
2/28/2020 11:00:00 AM,2/28/2020 6:00:00 AM,2/28/2020 4:00:00 PM,2/28/2020 11:00:00 AM,5,EASTON-EMUNI 6772 A 69 KV,EASTON-EMUNI 6772 A 69 KV,ACTUAL
2/28/2020 11:00:00 AM,2/28/2020 6:00:00 AM,2/28/2020 12:00:00 PM,2/28/2020 7:00:00 AM,1,LORETTO 138 KV  LOR-VIE,LORETTO 138 KV  LOR-VIE,L230.IndianRiver-PineyGrove.23002
2/28/2020 11:00:00 AM,2/28/2020 6:00:00 AM,2/28/2020 7:00:00 PM,2/28/2020 2:00:00 PM,8,NOTTINGHM 2-3 SER DEV       A  230 KV,NOTTINGHM 2-3 SER DEV       A  230 KV,L500.Conastone-PeachBottom.5012
2/28/2020 11:00:00 AM,2/28/2020 6:00:00 AM,2/28/2020 12:00:00 PM,2/28/2020 7:00:00 AM,1,SAXTON  115 KV  SAX-THR,SAXTON  115 KV  SAX-THR,500/230.Hunterstown.T1
2/28/2020 11:00:00 AM,2/28/2020 6:00:00 AM,2/28/2020 1:00:00 PM,2/28/2020 8:00:00 AM,2,TMI     500 KV  1 BANK,TMI     500 KV  1 BANK,L500.Conastone-PeachBottom.5012
2/28/2020 10:00:00 AM,2/28/2020 5:00:00 AM,2/28/2020 1:00:00 PM,2/28/2020 8:00:00 AM,3,BAGLEY  230 KV  BAG-GRAC,BAGLEY  230 KV  BAG-GRAC,L230.Graceton-Bagley-RaphaelRoad.2305
2/28/2020 10:00:00 AM,2/28/2020 5:00:00 AM,2/28/2020 11:00:00 AM,2/28/2020 6:00:00 AM,1,SAXTON  115 KV  SAX-THR,SAXTON  115 KV  SAX-THR,Hunterstown-TexasEastern-Gardners (991) 115 kV lin
2/28/2020 8:00:00 AM,2/28/2020 3:00:00 AM,2/28/2020 11:00:00 AM,2/28/2020 6:00:00 AM,3,ESAYRE  115 KV  ESA-ETO,ESAYRE  115 KV  ESA-ETO,L230.ETowanda-Hillside.2002 [NYISO]
2/28/2020 5:00:00 AM,2/28/2020 12:00:00 AM,2/28/2020 8:00:00 PM,2/28/2020 3:00:00 PM,15,EDISON2-GRAVLPIT EDI-GRA    B  138 KV,EDISON2-GRAVLPIT EDI-GRA    B  138 KV,L345.Reynolds-Olive.2
2/28/2020 5:00:00 AM,2/28/2020 12:00:00 AM,2/28/2020 6:00:00 AM,2/28/2020 1:00:00 AM,1,ESAYRE  115 KV  ESA-ETO,ESAYRE  115 KV  ESA-ETO,L230.ETowanda-Hillside.2002 [NYISO]
2/28/2020 5:00:00 AM,2/28/2020 12:00:00 AM,2/28/2020 11:00:00 AM,2/28/2020 6:00:00 AM,6,MONR AE 69 KV   MON-VINE,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314
2/28/2020 5:00:00 AM,2/28/2020 12:00:00 AM,2/29/2020 12:00:00 AM,2/28/2020 7:00:00 PM,19,PA-CENT contingency 1,PA-CENT contingency 1,L500.Juniata-Sunbury.5046
2/27/2020 9:00:00 PM,2/27/2020 4:00:00 PM,2/27/2020 10:00:00 PM,2/27/2020 5:00:00 PM,1,BUTLER  69 KV   BUT-SHE,BUTLER  69 KV   BUT-SHE,L69.Sherman-Vineland.0761
2/27/2020 9:00:00 PM,2/27/2020 4:00:00 PM,2/27/2020 10:00:00 PM,2/27/2020 5:00:00 PM,1,DOEX530 345 KV  208T,DOEX530 345 KV  208T,ACTUAL
2/27/2020 9:00:00 PM,2/27/2020 4:00:00 PM,2/27/2020 10:00:00 PM,2/27/2020 5:00:00 PM,1,MEHOOPAN115 KV  MEH-NME2,MEHOOPAN115 KV  MEH-NME2,North Meshoppen - Mehoopany1 115 kV line
2/27/2020 8:00:00 PM,2/27/2020 3:00:00 PM,2/27/2020 9:00:00 PM,2/27/2020 4:00:00 PM,1,MIAMI   345 KV  BK-E,MIAMI   345 KV  BK-E,ACTUAL
2/27/2020 7:00:00 PM,2/27/2020 2:00:00 PM,2/27/2020 9:00:00 PM,2/27/2020 4:00:00 PM,2,DOEX530 345 KV  203T,DOEX530 345 KV  203T,ACTUAL
2/27/2020 5:00:00 PM,2/27/2020 12:00:00 PM,2/27/2020 9:00:00 PM,2/27/2020 4:00:00 PM,4,BOONETWN230 KV  BOO-NBO,BOONETWN230 KV  BOO-NBO,ACTUAL
2/27/2020 3:00:00 PM,2/27/2020 10:00:00 AM,2/27/2020 7:00:00 PM,2/27/2020 2:00:00 PM,4,MOUN UGI230 KV  2,MOUN UGI230 KV  2,230/66.Mountain.T1 (Sctnlz)
2/27/2020 1:00:00 PM,2/27/2020 8:00:00 AM,2/27/2020 2:00:00 PM,2/27/2020 9:00:00 AM,1,DOEX530 345 KV  DOE-PIE2,DOEX530 345 KV  DOE-PIE2,L345.KygerCreek-Marquis
2/27/2020 1:00:00 PM,2/27/2020 8:00:00 AM,2/27/2020 10:00:00 PM,2/27/2020 5:00:00 PM,9,GARDNERS115 KV  GAR-TEX,GARDNERS115 KV  GAR-TEX,L115.MiddletownJct-Collins.975 (Sctnlz)
2/27/2020 1:00:00 PM,2/27/2020 8:00:00 AM,2/27/2020 2:00:00 PM,2/27/2020 9:00:00 AM,1,LENOX-NMESHOPP NML 1090     B  115 KV,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO]
2/27/2020 1:00:00 PM,2/27/2020 8:00:00 AM,2/27/2020 2:00:00 PM,2/27/2020 9:00:00 AM,1,MONR AE 69 KV   MON-VINE,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314
2/27/2020 1:00:00 PM,2/27/2020 8:00:00 AM,2/27/2020 6:00:00 PM,2/27/2020 1:00:00 PM,5,PETERS  138 KV  PET-UNI,PETERS  138 KV  PET-UNI,L500.Cabot-Keystone.5002
2/27/2020 1:00:00 PM,2/27/2020 8:00:00 AM,2/27/2020 3:00:00 PM,2/27/2020 10:00:00 AM,2,SAXTON  115 KV  SAX-THR,SAXTON  115 KV  SAX-THR,Hunterstown-TexasEastern-Gardners (991) 115 kV lin
2/27/2020 12:00:00 PM,2/27/2020 7:00:00 AM,2/27/2020 1:00:00 PM,2/27/2020 8:00:00 AM,1,BUTLER  69 KV   BUT-SHE,BUTLER  69 KV   BUT-SHE,L69.Sherman-Vineland.0761
2/27/2020 12:00:00 PM,2/27/2020 7:00:00 AM,2/27/2020 10:00:00 PM,2/27/2020 5:00:00 PM,10,DELAWARE138 KV  DEL-WAT,DELAWARE138 KV  DEL-WAT,ACTUAL
2/27/2020 12:00:00 PM,2/27/2020 7:00:00 AM,2/27/2020 1:00:00 PM,2/27/2020 8:00:00 AM,1,MOUN UGI230 KV  2,MOUN UGI230 KV  2,230/66.Mountain.T1 (Sctnlz)
2/27/2020 11:00:00 AM,2/27/2020 6:00:00 AM,2/27/2020 12:00:00 PM,2/27/2020 7:00:00 AM,1,DOEX530 345 KV  203T,DOEX530 345 KV  203T,ACTUAL
2/27/2020 11:00:00 AM,2/27/2020 6:00:00 AM,2/27/2020 12:00:00 PM,2/27/2020 7:00:00 AM,1,GRACETON230 KV  GRA-SAF,GRACETON230 KV  GRA-SAF,L500.Conastone-PeachBottom.5012
2/27/2020 11:00:00 AM,2/27/2020 6:00:00 AM,2/27/2020 12:00:00 PM,2/27/2020 7:00:00 AM,1,LENOX-NMESHOPP NML 1090     B  115 KV,LENOX-NMESHOPP NML 1090     B  115 KV,L230.ETowanda-Hillside.2002 [NYISO]
2/27/2020 11:00:00 AM,2/27/2020 6:00:00 AM,2/27/2020 12:00:00 PM,2/27/2020 7:00:00 AM,1,LORETTO 138 KV  LOR-VIE,LORETTO 138 KV  LOR-VIE,L230.IndianRiver-PineyGrove.23002
2/27/2020 11:00:00 AM,2/27/2020 6:00:00 AM,2/27/2020 12:00:00 PM,2/27/2020 7:00:00 AM,1,MONR AE 69 KV   MON-VINE,MONR AE 69 KV   MON-VINE,L230.Cumberland-Orchard.2314
2/27/2020 10:00:00 AM,2/27/2020 5:00:00 AM,2/27/2020 11:00:00 AM,2/27/2020 6:00:00 AM,1,DELAWARE138 KV  DEL-WAT,DELAWARE138 KV  DEL-WAT,ACTUAL
2/27/2020 10:00:00 AM,2/27/2020 5:00:00 AM,2/27/2020 1:00:00 PM,2/27/2020 8:00:00 AM,3,EASTON-EMUNI 6772 A 69 KV,EASTON-EMUNI 6772 A 69 KV,ACTUAL
2/27/2020 10:00:00 AM,2/27/2020 5:00:00 AM,2/27/2020 11:00:00 AM,2/27/2020 6:00:00 AM,1,ESAYRE  115 KV  ESA-ETO,ESAYRE  115 KV  ESA-ETO,L230.ETowanda-Hillside.2002 [NYISO]
2/27/2020 8:00:00 AM,2/27/2020 3:00:00 AM,2/27/2020 9:00:00 AM,2/27/2020 4:00:00 AM,1,BUTLER  69 KV   BUT-SHE,BUTLER  69 KV   BUT-SHE,L69.Sherman-Vineland.0761
2/27/2020 8:00:00 AM,2/27/2020 3:00:00 AM,2/27/2020 9:00:00 AM,2/27/2020 4:00:00 AM,1,EASTON-EMUNI 6772 A 69 KV,EASTON-EMUNI 6772 A 69 KV,ACTUAL
2/27/2020 5:00:00 AM,2/27/2020 12:00:00 AM,2/27/2020 8:00:00 AM,2/27/2020 3:00:00 AM,3,ESAYRE  115 KV  ESA-ETO,ESAYRE  115 KV  ESA-ETO,L230.ETowanda-Hillside.2002 [NYISO]
2/27/2020 5:00:00 AM,2/27/2020 12:00:00 AM,2/27/2020 10:00:00 AM,2/27/2020 5:00:00 AM,5,GRACETON230 KV  GRA-SAF,GRACETON230 KV  GRA-SAF,L500.Conastone-PeachBottom.5012
2/27/2020 5:00:00 AM,2/27/2020 12:00:00 AM,2/27/2020 7:00:00 PM,2/27/2020 2:00:00 PM,14,KRENDALE138 KV  KRE-SHA,KRENDALE138 KV  KRE-SHA,L500.Cabot-Cranberry
2/27/2020 5:00:00 AM,2/27/2020 12:00:00 AM,2/27/2020 11:00:00 PM,2/27/2020 6:00:00 PM,18,NOTTINGHM 2-3 SER DEV       A  230 KV,NOTTINGHM 2-3 SER DEV       A  230 KV,L500.Conastone-PeachBottom.5012
2/26/2020 11:00:00 PM,2/26/2020 6:00:00 PM,2/27/2020 12:00:00 AM,2/26/2020 7:00:00 PM,1,NEWCARLI138 KV  NEW-MAP2,NEWCARLI138 KV  NEW-MAP2,ACTUAL
2/26/2020 10:00:00 PM,2/26/2020 5:00:00 PM,2/26/2020 11:00:00 PM,2/26/2020 6:00:00 PM,1,MOUN UGI230 KV  2,MOUN UGI230 KV  2,230/66.Mountain.T1 (Sctnlz)
2/26/2020 3:00:00 PM,2/26/2020 10:00:00 AM,2/26/2020 8:00:00 PM,2/26/2020 3:00:00 PM,5,CONASTON500 KV  CNS-PEA,CONASTON500 KV  CNS-PEA,ACTUAL
2/26/2020 2:00:00 PM,2/26/2020 9:00:00 AM,2/27/2020 12:00:00 AM,2/26/2020 7:00:00 PM,10,ESAYRE  115 KV  ESA-ETO,ESAYRE  115 KV  ESA-ETO,L230.ETowanda-Hillside.2002 [NYISO]
2/26/2020 12:00:00 PM,2/26/2020 7:00:00 AM,2/26/2020 3:00:00 PM,2/26/2020 10:00:00 AM,3,4 QUAD C345 KV  TR1 18,4 QUAD C345 KV  TR1 18,ACTUAL
2/26/2020 12:00:00 PM,2/26/2020 7:00:00 AM,2/26/2020 8:00:00 PM,2/26/2020 3:00:00 PM,8,ALLDAM6 138 KV  ALL-KIT,ALLDAM6 138 KV  ALL-KIT,L345.Armstrong-HomerCity
